"wild.west.sample.freq" "wild.east.sample.freq" "wild.center.sample.freq"
"chr1_210600964" 0.142857142857143 0 0
"chr1_210736759" 0 0 0.125
"chr1_211028317" 0 0 0
"chr1_211030959" 0.333333333333333 0 0.142857142857143
"chr1_211088110" 0 0.333333333333333 0.25
"chr1_211109932" 0 0.333333333333333 0.111111111111111
"chr1_211156756" 0 0 0.0909090909090909
"chr1_211245113" 0 0.166666666666667 0.166666666666667
"chr1_21143214" 0 0 0
"chr1_211447615" 0 0 0.142857142857143
"chr1_211600110" 0 0 0
"chr1_21171032" 0 0 0
"chr1_211847049" 0 0 0
"chr1_21191343" 0.142857142857143 0.333333333333333 0.0909090909090909
"chr1_211942370" 0 0.166666666666667 0
"chr1_212007664" 0.5 0.25 0.444444444444444
"chr1_212068708" 0 0 0
"chr1_212080759" 0 0 0
"chr1_212108529" 0 0 0
"chr1_212150614" 0 0 0
"chr1_212161766" 0 0 0.285714285714286
"chr1_212202468" 0.333333333333333 0.166666666666667 0.272727272727273
"chr1_212269269" 0 0 0
"chr1_212496562" 0 0 0
"chr1_212564495" 0.142857142857143 0 0
"chr1_212578056" 0.25 0 0.285714285714286
"chr1_212684560" 0 0 0
"chr1_212991237" 0.333333333333333 0.333333333333333 0.333333333333333
"chr1_213351745" 0 0.166666666666667 0.142857142857143
"chr1_213582617" 0.166666666666667 0 0.166666666666667
"chr1_213610040" 0 0 0
"chr1_213761942" 0 0 0
"chr1_213895615" 0 0 0
"chr1_214042424" 0.166666666666667 0 0.1
"chr1_214371383" 0 0 0
"chr1_214385979" 0.333333333333333 0 0
"chr1_214464572" 0 0 0.1
"chr1_214471662" 0 0 0
"chr1_214727364" 0 0 0
"chr1_214806360" 0.2 0 0
"chr1_214882801" 0 0 0
"chr1_214932947" 0 0.2 0.2
"chr1_214963871" 0 0 0
"chr1_215101781" 0 0 0
"chr1_215108376" 0.2 0.5 0.1
"chr1_215162796" 0 0 0.0909090909090909
"chr1_215204304" 0.166666666666667 0 0
"chr1_215249632" 0 0 0
"chr1_215383621" 0 0 0
"chr1_21551261" 0 0 0.285714285714286
"chr1_215676672" 0 0 0
"chr1_215835038" 0.333333333333333 0.2 0
"chr1_216001508" 0.25 0 0.125
"chr1_216097296" 0 0 0.0909090909090909
"chr1_216347576" 0.166666666666667 0 0
"chr1_216547000" 0 0 0
"chr1_21663599" 0 0 0
"chr1_216680115" 0 0 0
"chr1_21670110" 0 0 0
"chr1_216901558" 0.166666666666667 0 0
"chr1_216922461" 0 0 0
"chr1_216951602" 0 0 0
"chr1_217034835" 0 0 0.375
"chr1_217153941" 0 0 0
"chr1_21715904" 0 0.25 0
"chr1_217305637" 0 0 0
"chr1_217451833" 0 0 0
"chr1_217581027" 0 0.4 0
"chr1_217782723" 0 0 0
"chr1_218011788" 0.25 0 0
"chr1_218285450" 0 0 0
"chr1_218391760" 0 0 0
"chr1_218599811" 0 0 0.454545454545455
"chr1_218684123" 0 0 0
"chr1_218847804" 0 0.333333333333333 0
"chr1_219161459" 0 0 0.111111111111111
"chr1_219540797" 0 0 0.25
"chr1_219846808" 0 0 0.0909090909090909
"chr1_220155182" 0 0.25 0.181818181818182
"chr1_220169264" 0 0 0.111111111111111
"chr1_220829599" 0 0.333333333333333 0.333333333333333
"chr1_221203963" 0 0 0
"chr1_221246537" 0.166666666666667 0 0.222222222222222
"chr1_221253247" 0 0 0.222222222222222
"chr1_221271012" 0 0 0
"chr1_221374429" 0 0 0
"chr1_221635156" 0 0 0
"chr1_221789540" 0 0 0.166666666666667
"chr1_221986078" 0 0 0
"chr1_222519985" 0.142857142857143 0 0
"chr1_222571673" 0.142857142857143 0 0
"chr1_222598680" 0 0 0
"chr1_222709363" 0.166666666666667 0 0
"chr1_222715029" 0 0 0
"chr1_222928416" 0 0 0
"chr1_223075891" 0 0 0
"chr1_223163532" 0 0 0
"chr1_223265328" 0 0.166666666666667 0
"chr1_223344809" 0 0 0
"chr1_223764804" 0 0 0
"chr1_223855590" 0 0 0
"chr1_223862240" 0 0 0
"chr1_223887635" 0.333333333333333 0 0.25
"chr1_223905530" 0 0 0
"chr1_223969075" 0.142857142857143 0 0.272727272727273
"chr1_22398103" 0 0 0.1
"chr1_224018600" 0 0 0
"chr1_224020387" 0 0.166666666666667 0
"chr1_224366861" 0 0 0
"chr1_225393698" 0 0 0
"chr1_225897043" 0.4 0.25 0.285714285714286
"chr1_225985368" 0 0 0.25
"chr1_226020119" 0 0 0.4
"chr1_226268114" 0.25 0.5 0.375
"chr1_226274941" 0 0 0.125
"chr1_226766080" 0 0.25 0.125
"chr1_226881673" 0 0 0
"chr1_227225951" 0.333333333333333 0 0.333333333333333
"chr1_227237611" 0 0 0
"chr1_227274813" 0 0.2 0.125
"chr1_227277493" 0.166666666666667 0 0
"chr1_227555930" 0 0 0
"chr1_227654005" 0 0 0
"chr1_227840987" 0.25 0 0
"chr1_227849966" 0 0 0
"chr1_227944699" 0 0 0
"chr1_228083372" 0 0 0
"chr1_228128470" 0 0.4 0.333333333333333
"chr1_2281395" 0 0 0
"chr1_228230524" 0 0 0.222222222222222
"chr1_228415157" 0.166666666666667 0 0.285714285714286
"chr1_228513756" 0 0.4 0.0909090909090909
"chr1_228540693" 0 0 0
"chr1_228552253" 0 0 0.272727272727273
"chr1_228609258" 0.142857142857143 0.333333333333333 0.272727272727273
"chr1_228618649" 0 0.5 0.454545454545455
"chr1_228622203" 0 0 0
"chr1_228736286" 0 0 0.333333333333333
"chr1_228785203" 0 0 0
"chr1_228998712" 0 0 0.0909090909090909
"chr1_229023747" 0.2 0 0
"chr1_229026648" 0 0 0
"chr1_229049812" 0 0.5 0.111111111111111
"chr1_229128773" 0 0 0.0909090909090909
"chr1_229248204" 0.333333333333333 0 0.25
"chr1_229304861" 0.166666666666667 0 0.272727272727273
"chr1_229307355" 0 0 0
"chr1_229329621" 0 0.25 0.285714285714286
"chr1_229348836" 0 0 0.222222222222222
"chr1_229475422" 0 0 0
"chr1_229495178" 0.4 0 0
"chr1_229570832" 0 0 0.333333333333333
"chr1_229620075" 0 0 0.25
"chr1_229711577" 0.142857142857143 0 0
"chr1_229740925" 0 0 0
"chr1_229787877" 0 0.2 0.363636363636364
"chr1_229874896" 0 0 0
"chr1_230122988" 0.5 0 0.375
"chr1_230156752" 0 0 0
"chr1_230525992" 0 0 0
"chr1_230635049" 0.4 0 0
"chr1_230824931" 0 0 0
"chr1_231323109" 0 0 0
"chr1_231353260" 0 0 0
"chr1_231401744" 0 0 0
"chr1_23142876" 0 0 0
"chr1_231482245" 0 0 0
"chr1_231733295" 0.166666666666667 0 0.444444444444444
"chr1_231921493" 0 0 0
"chr1_23201982" 0 0 0
"chr1_232050772" 0 0 0
"chr1_232056176" 0 0 0
"chr1_23243521" 0 0 0.5
"chr1_232614563" 0.4 0 0
"chr1_232667588" 0 0 0.0833333333333333
"chr1_232980979" 0 0 0
"chr1_233095935" 0.2 0 0.111111111111111
"chr1_233157119" 0 0 0
"chr1_233279878" 0 0 0.0909090909090909
"chr1_233294144" 0 0.25 0.222222222222222
"chr1_233370015" 0.333333333333333 0.2 0.181818181818182
"chr1_23362284" 0.142857142857143 0 0
"chr1_23367289" 0 0 0.416666666666667
"chr1_233837821" 0 0 0
"chr1_233923242" 0 0 0
"chr1_234356811" 0 0 0
"chr1_234450256" 0 0 0
"chr1_234517496" 0 0 0
"chr1_234729650" 0 0 0
"chr1_234812354" 0.2 0 0
"chr1_234970482" 0 0 0.1
"chr1_235003843" 0.5 0 0.5
"chr1_235033708" 0 0 0.111111111111111
"chr1_235528305" 0 0 0
"chr1_235591080" 0 0 0.416666666666667
"chr1_235789831" 0 0 0
"chr1_23615772" 0 0 0
"chr1_23659642" 0 0 0
"chr1_236711453" 0 0 0
"chr1_236716674" 0 0 0
"chr1_237027908" 0 0 0
"chr1_23723428" 0 0 0.166666666666667
"chr1_237311870" 0.5 0 0
"chr1_237397148" 0 0.2 0.4
"chr1_237568213" 0 0 0
"chr1_238039231" 0 0 0
"chr1_238077242" 0.2 0.2 0.0833333333333333
"chr1_238271324" 0.2 0.166666666666667 0
"chr1_238350147" 0 0 0.125
"chr1_238373685" 0 0 0.222222222222222
"chr1_238794045" 0 0 0
"chr1_238901076" 0.2 0.5 0
"chr1_239018322" 0 0 0.222222222222222
"chr1_239067854" 0.25 0 0
"chr1_23913601" 0 0.25 0
"chr1_239218111" 0.25 0 0.333333333333333
"chr1_239258450" 0 0 0.125
"chr1_239460983" 0 0 0
"chr1_239641443" 0 0.2 0.272727272727273
"chr1_239718091" 0 0.25 0
"chr1_239761145" 0 0 0
"chr1_239768277" 0.2 0.5 0.222222222222222
"chr1_239781037" 0 0 0
"chr1_24010149" 0 0 0
"chr1_240180425" 0 0 0.1
"chr1_240294265" 0.166666666666667 0 0.444444444444444
"chr1_240381377" 0 0 0
"chr1_240765983" 0 0 0.166666666666667
"chr1_240771178" 0 0 0.222222222222222
"chr1_240813727" 0 0 0
"chr1_240997572" 0.166666666666667 0 0.3
"chr1_24109321" 0.333333333333333 0 0
"chr1_241344074" 0 0 0
"chr1_241347527" 0.25 0 0
"chr1_24148369" 0 0 0
"chr1_242096351" 0 0 0
"chr1_24228950" 0 0 0
"chr1_24257143" 0 0 0
"chr1_242653984" 0 0 0
"chr1_242775027" 0.166666666666667 0 0.222222222222222
"chr1_24288617" 0 0 0
"chr1_242937358" 0 0 0
"chr1_243177287" 0 0 0.2
"chr1_243190780" 0.333333333333333 0 0.4
"chr1_243247482" 0 0.166666666666667 0.166666666666667
"chr1_243306253" 0 0.333333333333333 0
"chr1_243468042" 0 0 0
"chr1_243524114" 0 0 0.1
"chr1_243550180" 0 0 0.111111111111111
"chr1_243637433" 0 0 0
"chr1_243810351" 0 0 0.125
"chr1_243839693" 0.5 0.4 0.416666666666667
"chr1_24384876" 0 0 0
"chr1_243926519" 0 0 0
"chr1_243929761" 0 0 0.25
"chr1_243953418" 0.428571428571429 0 0
"chr1_243958837" 0.4 0.166666666666667 0.454545454545455
"chr1_244086024" 0.4 0 0.111111111111111
"chr1_24454602" 0 0 0
"chr1_244569614" 0 0 0
"chr1_244846861" 0 0 0.333333333333333
"chr1_245138337" 0 0 0.0909090909090909
"chr1_246252887" 0 0 0
"chr1_246321898" 0 0 0
"chr1_246831014" 0 0 0
"chr1_247013297" 0 0 0.25
"chr1_24735008" 0 0.25 0
"chr1_247702378" 0 0 0
"chr1_247782927" 0 0 0.428571428571429
"chr1_248073351" 0 0.333333333333333 0.4
"chr1_24823229" 0 0 0
"chr1_248248728" 0 0 0
"chr1_248254632" 0 0.166666666666667 0.1
"chr1_248279069" 0 0 0
"chr1_248467851" 0.142857142857143 0 0.428571428571429
"chr1_24867350" 0 0 0
"chr1_248686311" 0 0.333333333333333 0.333333333333333
"chr1_248864620" 0 0 0
"chr1_24902303" 0 0 0
"chr1_249120310" 0 0 0
"chr1_249267996" 0 0 0
"chr1_249271701" 0 0.166666666666667 0
"chr1_249328807" 0 0 0
"chr1_249356355" 0 0 0.181818181818182
"chr1_249658437" 0.4 0 0
"chr1_249695113" 0 0 0
"chr1_249808295" 0 0.333333333333333 0
"chr1_249881335" 0 0.5 0.125
"chr1_250285797" 0 0.2 0.222222222222222
"chr1_250704345" 0 0.166666666666667 0.142857142857143
"chr1_250845724" 0 0 0.333333333333333
"chr1_251134985" 0.25 0 0
"chr1_251238785" 0 0 0
"chr1_251839339" 0.285714285714286 0.2 0.363636363636364
"chr1_251901283" 0 0 0.0909090909090909
"chr1_252066379" 0.5 0 0.25
"chr1_252128910" 0.166666666666667 0 0.4
"chr1_252881809" 0 0 0
"chr1_253137417" 0 0 0
"chr1_253156061" 0 0 0
"chr1_253589905" 0 0 0
"chr1_253882624" 0 0 0.428571428571429
"chr1_254131777" 0 0 0
"chr1_25427049" 0 0.333333333333333 0.111111111111111
"chr1_254440285" 0.142857142857143 0 0.222222222222222
"chr1_254442166" 0 0 0
"chr1_254558331" 0 0 0
"chr1_254742605" 0 0 0.166666666666667
"chr1_254819919" 0 0.166666666666667 0.25
"chr1_255130254" 0 0.333333333333333 0.1
"chr1_255638088" 0 0 0
"chr1_255711120" 0.4 0 0.4
"chr1_255733991" 0 0 0
"chr1_255796107" 0.428571428571429 0 0.0909090909090909
"chr1_25582672" 0 0 0
"chr1_255844394" 0 0 0
"chr1_256001358" 0 0 0
"chr1_256136815" 0 0 0
"chr1_256277731" 0.2 0.333333333333333 0
"chr1_256692700" 0 0 0.111111111111111
"chr1_256886770" 0 0 0
"chr1_257261907" 0.142857142857143 0 0
"chr1_257343410" 0 0 0
"chr1_257535295" 0.25 0 0
"chr1_25758292" 0 0 0.125
"chr1_257616483" 0.166666666666667 0.2 0.3
"chr1_257729728" 0 0.2 0
"chr1_257925054" 0.142857142857143 0 0.272727272727273
"chr1_258375639" 0.5 0 0
"chr1_258526861" 0.2 0 0.25
"chr1_258557471" 0 0 0.222222222222222
"chr1_258933724" 0.4 0 0
"chr1_258963388" 0.5 0.4 0.25
"chr1_259265965" 0.25 0.2 0.4
"chr1_259569964" 0 0 0
"chr1_259602194" 0 0 0.428571428571429
"chr1_259610580" 0 0 0
"chr1_259711656" 0 0 0
"chr1_259993348" 0.25 0.333333333333333 0
"chr1_260838911" 0 0 0
"chr1_260899581" 0 0 0
"chr1_26098827" 0.142857142857143 0 0
"chr1_260992783" 0 0 0
"chr1_261594316" 0 0 0.125
"chr1_261623743" 0.166666666666667 0 0
"chr1_261714396" 0.2 0 0.333333333333333
"chr1_262010577" 0.333333333333333 0.2 0.2
"chr1_26210260" 0.2 0.333333333333333 0.5
"chr1_262122770" 0 0 0.125
"chr1_262172793" 0 0.166666666666667 0
"chr1_262213348" 0 0.166666666666667 0
"chr1_262418336" 0 0.166666666666667 0.363636363636364
"chr1_26256488" 0.333333333333333 0.2 0.25
"chr1_262877669" 0 0 0
"chr1_262882815" 0 0.4 0.333333333333333
"chr1_263091571" 0 0 0
"chr1_263680939" 0 0 0
"chr1_263919214" 0.4 0.4 0.454545454545455
"chr1_264022582" 0 0 0.0909090909090909
"chr1_264079892" 0 0 0
"chr1_264157664" 0 0 0
"chr1_264813186" 0 0 0.444444444444444
"chr1_264909023" 0.166666666666667 0.2 0.222222222222222
"chr1_265068977" 0 0 0
"chr1_265086516" 0 0.333333333333333 0.125
"chr1_265110844" 0 0.4 0
"chr1_265148470" 0 0 0
"chr1_265166408" 0 0.5 0
"chr1_265246059" 0.166666666666667 0 0.142857142857143
"chr1_265518743" 0 0 0
"chr1_265853172" 0 0 0
"chr1_266125449" 0.166666666666667 0.333333333333333 0
"chr1_266231224" 0 0 0.2
"chr1_26663137" 0 0 0
"chr1_266827037" 0.2 0.333333333333333 0
"chr1_266857418" 0 0 0
"chr1_267092193" 0 0 0
"chr1_267329249" 0.2 0 0.1
"chr1_267333530" 0.166666666666667 0.333333333333333 0.5
"chr1_267373798" 0 0 0
"chr1_267380590" 0 0.333333333333333 0.111111111111111
"chr1_267485358" 0.428571428571429 0 0.333333333333333
"chr1_267613618" 0.5 0 0.454545454545455
"chr1_267812838" 0 0 0.222222222222222
"chr1_268023636" 0 0.5 0
"chr1_268116187" 0 0 0
"chr1_26816079" 0 0 0
"chr1_268206394" 0 0 0
"chr1_268244241" 0 0 0.428571428571429
"chr1_268287002" 0.166666666666667 0.333333333333333 0.272727272727273
"chr1_268383060" 0 0.333333333333333 0.444444444444444
"chr1_2688005" 0.5 0 0.333333333333333
"chr1_269073749" 0.5 0 0
"chr1_26921470" 0 0 0
"chr1_269379839" 0 0 0
"chr1_269724392" 0 0 0
"chr1_270066166" 0 0 0
"chr1_270433371" 0 0.2 0
"chr1_270500969" 0 0 0.111111111111111
"chr1_270706619" 0 0.4 0
"chr1_270755082" 0.5 0.333333333333333 0.333333333333333
"chr1_270762021" 0.25 0 0
"chr1_270770348" 0 0 0
"chr1_270784084" 0 0 0
"chr1_270808733" 0.333333333333333 0 0.285714285714286
"chr1_270872327" 0 0 0.1
"chr1_270947813" 0 0 0
"chr1_270992263" 0.25 0 0
"chr1_271240592" 0 0 0
"chr1_271316423" 0 0 0
"chr1_271425250" 0 0 0
"chr1_271471534" 0 0 0
"chr1_271524991" 0 0 0
"chr1_271624033" 0 0 0
"chr1_271644247" 0 0 0
"chr1_272016690" 0 0 0
"chr1_272278572" 0 0 0
"chr1_272845898" 0 0 0
"chr1_272949885" 0 0 0
"chr1_273401829" 0 0 0
"chr1_273740236" 0 0 0
"chr1_273854440" 0.2 0 0
"chr1_273963540" 0 0 0
"chr1_274030685" 0.4 0 0
"chr1_274033470" 0 0.5 0.111111111111111
"chr1_27429606" 0 0 0
"chr1_274299842" 0 0.5 0
"chr1_274334702" 0 0 0
"chr1_274372492" 0 0 0
"chr1_274555966" 0 0 0
"chr1_274569480" 0.285714285714286 0 0
"chr1_274627730" 0 0 0
"chr1_274661130" 0 0.5 0.0909090909090909
"chr1_274929230" 0 0 0
"chr1_275026004" 0 0 0.125
"chr1_275154570" 0 0 0
"chr1_275305159" 0 0 0
"chr1_275316505" 0 0 0
"chr1_27701590" 0 0 0.333333333333333
"chr1_27731366" 0.142857142857143 0 0.272727272727273
"chr1_27851411" 0.333333333333333 0 0.2
"chr1_27949437" 0 0 0
"chr1_28829193" 0 0 0
"chr1_29207843" 0 0 0.125
"chr1_29316096" 0 0 0.125
"chr1_29897121" 0 0 0
"chr1_30042403" 0 0 0
"chr1_30199493" 0 0.166666666666667 0
"chr1_30474999" 0 0 0
"chr1_30819859" 0 0 0.5
"chr1_3097038" 0 0 0
"chr1_30995791" 0 0.333333333333333 0.363636363636364
"chr1_31147044" 0 0 0
"chr1_31186031" 0 0.2 0
"chr1_31257289" 0.333333333333333 0.5 0.4
"chr1_31281751" 0 0 0
"chr1_31346565" 0 0.166666666666667 0
"chr1_31368664" 0 0.25 0.181818181818182
"chr1_31383256" 0.2 0 0.125
"chr1_31562759" 0 0 0
"chr1_31731700" 0 0 0.375
"chr1_32787949" 0.4 0.333333333333333 0.1
"chr1_32920361" 0 0 0.111111111111111
"chr1_32971636" 0 0 0
"chr1_33295041" 0 0 0
"chr1_33322538" 0 0 0.5
"chr1_33360146" 0.333333333333333 0.333333333333333 0.1
"chr1_33600087" 0 0 0
"chr1_33672071" 0 0 0
"chr1_33675051" 0 0 0
"chr1_33904949" 0 0 0
"chr1_34066270" 0 0 0
"chr1_3423641" 0 0 0.166666666666667
"chr1_34324885" 0 0.2 0.166666666666667
"chr1_34354030" 0 0.333333333333333 0
"chr1_34501954" 0 0 0
"chr1_34578647" 0 0 0.1
"chr1_34665876" 0 0 0
"chr1_34942217" 0 0 0
"chr1_3555149" 0 0 0
"chr1_3562019" 0 0 0
"chr1_35914" 0 0 0.0909090909090909
"chr1_36133469" 0 0 0
"chr1_36200601" 0 0 0
"chr1_36263778" 0 0 0.428571428571429
"chr1_36314411" 0.25 0 0.1
"chr1_36331270" 0 0 0
"chr1_36462321" 0.166666666666667 0 0.1
"chr1_36727264" 0 0.2 0
"chr1_36742075" 0 0.4 0.142857142857143
"chr1_37628950" 0 0 0
"chr1_37641858" 0.4 0 0
"chr1_37938836" 0.166666666666667 0 0
"chr1_37983541" 0 0 0.1
"chr1_38313971" 0 0.25 0.25
"chr1_39153309" 0 0 0.1
"chr1_3917648" 0.2 0.166666666666667 0.0833333333333333
"chr1_39218174" 0 0 0
"chr1_39220915" 0.166666666666667 0 0
"chr1_39241400" 0 0 0.181818181818182
"chr1_39322869" 0.333333333333333 0 0.363636363636364
"chr1_39367738" 0.25 0 0
"chr1_39502217" 0 0 0
"chr1_39633049" 0 0 0
"chr1_39635763" 0.25 0 0.444444444444444
"chr1_39692362" 0 0 0
"chr1_39893799" 0.25 0 0.285714285714286
"chr1_40344665" 0 0 0.2
"chr1_40526037" 0.333333333333333 0 0
"chr1_40563725" 0 0 0.111111111111111
"chr1_40574525" 0.25 0 0
"chr1_41054400" 0 0 0
"chr1_41624005" 0.5 0.25 0
"chr1_41950396" 0.285714285714286 0.166666666666667 0.5
"chr1_42236141" 0 0 0.428571428571429
"chr1_42883841" 0 0 0
"chr1_43073716" 0 0 0
"chr1_4312040" 0 0 0
"chr1_43404660" 0 0.333333333333333 0
"chr1_43534585" 0 0 0
"chr1_43751593" 0 0 0
"chr1_44060646" 0 0 0
"chr1_44079642" 0 0 0
"chr1_44246752" 0 0 0
"chr1_44261610" 0.2 0 0
"chr1_44311945" 0.4 0.166666666666667 0.272727272727273
"chr1_44407136" 0 0 0
"chr1_4442590" 0.166666666666667 0 0
"chr1_44681144" 0 0 0.5
"chr1_44872139" 0.5 0 0.375
"chr1_45022566" 0 0.4 0
"chr1_45086869" 0 0 0
"chr1_45149652" 0 0 0
"chr1_45304742" 0.2 0.333333333333333 0.333333333333333
"chr1_45314696" 0 0.5 0.25
"chr1_45343992" 0 0.4 0.222222222222222
"chr1_45383919" 0 0 0
"chr1_45959260" 0 0 0
"chr1_46058629" 0 0 0
"chr1_46096899" 0 0 0
"chr1_46355063" 0 0.25 0
"chr1_46388577" 0 0 0
"chr1_46608228" 0 0 0
"chr1_46618005" 0 0 0
"chr1_46880320" 0 0 0
"chr1_47131489" 0 0.333333333333333 0.222222222222222
"chr1_47224385" 0.166666666666667 0 0.2
"chr1_47468313" 0 0 0
"chr1_47608933" 0 0 0.0909090909090909
"chr1_47622067" 0 0 0.1
"chr1_47657131" 0.166666666666667 0 0.25
"chr1_47929752" 0 0 0
"chr1_48225591" 0 0 0.222222222222222
"chr1_48317048" 0 0.25 0
"chr1_48408027" 0 0 0
"chr1_48419343" 0 0 0
"chr1_48491245" 0 0 0
"chr1_48629475" 0 0 0
"chr1_48640196" 0.4 0 0.285714285714286
"chr1_48646895" 0.2 0 0.3
"chr1_48658246" 0 0 0
"chr1_48830137" 0 0 0
"chr1_48890006" 0.2 0 0
"chr1_48931117" 0 0 0
"chr1_48940570" 0 0 0
"chr1_49058148" 0 0 0
"chr1_49128522" 0 0.166666666666667 0
"chr1_49222089" 0.5 0.333333333333333 0.375
"chr1_49342641" 0 0 0
"chr1_49421488" 0 0 0
"chr1_49586115" 0.142857142857143 0 0.0833333333333333
"chr1_49631972" 0.166666666666667 0.166666666666667 0.5
"chr1_49840255" 0 0 0
"chr1_50374012" 0 0 0.111111111111111
"chr1_50989540" 0 0 0
"chr1_51061374" 0 0 0
"chr1_51083175" 0 0.4 0
"chr1_51560046" 0 0.2 0.285714285714286
"chr1_52603695" 0.333333333333333 0.2 0.3
"chr1_52664483" 0 0 0
"chr1_52697229" 0 0 0
"chr1_52698899" 0.5 0 0
"chr1_52713928" 0 0.2 0.222222222222222
"chr1_53091252" 0 0 0.5
"chr1_53375264" 0 0 0.142857142857143
"chr1_53538627" 0 0 0
"chr1_53546715" 0 0 0
"chr1_53597109" 0 0 0
"chr1_53696504" 0 0.166666666666667 0.5
"chr1_53892485" 0 0 0.5
"chr1_53895754" 0 0 0
"chr1_54106098" 0 0 0.0833333333333333
"chr1_54143409" 0.5 0.333333333333333 0
"chr1_54201233" 0 0 0.375
"chr1_5437577" 0 0 0.166666666666667
"chr1_54392518" 0.4 0 0.444444444444444
"chr1_54411205" 0.142857142857143 0 0.5
"chr1_54544691" 0 0 0
"chr1_54691007" 0 0 0.333333333333333
"chr1_55023333" 0 0 0.125
"chr1_5521949" 0.333333333333333 0.333333333333333 0.375
"chr1_55432134" 0 0.25 0
"chr1_5546591" 0 0 0
"chr1_55494488" 0.5 0 0.375
"chr1_55549813" 0.285714285714286 0 0
"chr1_55684549" 0 0 0
"chr1_55983371" 0.333333333333333 0.4 0
"chr1_56055546" 0 0 0.1
"chr1_56233141" 0 0 0
"chr1_56406243" 0 0 0
"chr1_56528952" 0.25 0.2 0.4
"chr1_56701205" 0.166666666666667 0 0.0909090909090909
"chr1_56797073" 0 0 0
"chr1_56867092" 0.333333333333333 0.4 0
"chr1_57077359" 0.142857142857143 0 0.222222222222222
"chr1_57529675" 0.5 0 0
"chr1_57532504" 0.4 0 0
"chr1_57850924" 0 0 0.285714285714286
"chr1_57942382" 0 0 0
"chr1_58053680" 0.333333333333333 0 0.333333333333333
"chr1_5808747" 0 0 0.25
"chr1_58321337" 0 0 0
"chr1_5832980" 0 0.5 0
"chr1_5913062" 0 0 0
"chr1_59301329" 0 0 0.4
"chr1_59429288" 0 0 0
"chr1_59457042" 0.428571428571429 0 0
"chr1_59623474" 0.333333333333333 0 0
"chr1_59648244" 0 0 0
"chr1_5981607" 0 0 0
"chr1_60507" 0 0 0
"chr1_60663600" 0 0 0
"chr1_61148766" 0 0 0
"chr1_61248638" 0 0 0
"chr1_61607220" 0 0.25 0.166666666666667
"chr1_61613899" 0.2 0 0
"chr1_61623503" 0 0 0.125
"chr1_61679108" 0.5 0 0
"chr1_61694442" 0 0 0
"chr1_61793221" 0.333333333333333 0.2 0.222222222222222
"chr1_61954605" 0.166666666666667 0.25 0
"chr1_61987211" 0 0 0
"chr1_62004205" 0 0 0
"chr1_62011118" 0 0.2 0
"chr1_62205855" 0 0 0
"chr1_62218598" 0 0 0
"chr1_62241061" 0 0 0.125
"chr1_62429176" 0 0 0.125
"chr1_62444439" 0 0 0
"chr1_62470228" 0.2 0.2 0.3
"chr1_62500755" 0 0.5 0
"chr1_62505190" 0 0 0
"chr1_62524143" 0 0 0.125
"chr1_62606658" 0.2 0 0.111111111111111
"chr1_62964226" 0 0.166666666666667 0
"chr1_62985865" 0 0 0
"chr1_63186701" 0 0 0
"chr1_63662503" 0.4 0 0.363636363636364
"chr1_6374601" 0.333333333333333 0 0.166666666666667
"chr1_63923742" 0.4 0.25 0.444444444444444
"chr1_63943485" 0 0 0.1
"chr1_64144767" 0 0 0
"chr1_64363341" 0.4 0 0.142857142857143
"chr1_64458444" 0 0.25 0.4
"chr1_64689043" 0 0 0
"chr1_64725289" 0.285714285714286 0.5 0.4
"chr1_64753988" 0.333333333333333 0 0
"chr1_6476937" 0 0.25 0
"chr1_64890147" 0 0.333333333333333 0
"chr1_6499439" 0 0 0
"chr1_65115616" 0.428571428571429 0.2 0.4
"chr1_65324811" 0 0 0.363636363636364
"chr1_65491787" 0 0 0
"chr1_65818448" 0 0 0
"chr1_65963309" 0 0.5 0
"chr1_65990923" 0.428571428571429 0.166666666666667 0.428571428571429
"chr1_66169841" 0.166666666666667 0.166666666666667 0
"chr1_66259671" 0 0 0.0909090909090909
"chr1_66289338" 0 0.333333333333333 0
"chr1_66318114" 0 0 0
"chr1_66394522" 0 0 0
"chr1_6672005" 0.142857142857143 0 0.4
"chr1_66764945" 0.428571428571429 0 0.3
"chr1_66833506" 0.4 0 0.1
"chr1_66953018" 0 0 0.0909090909090909
"chr1_66973123" 0 0 0.2
"chr1_67123245" 0 0 0
"chr1_67135274" 0 0 0.125
"chr1_67313175" 0 0 0
"chr1_67372450" 0 0 0
"chr1_67678861" 0 0 0
"chr1_67747573" 0.166666666666667 0 0
"chr1_67879364" 0 0 0
"chr1_68011126" 0 0 0
"chr1_68410829" 0 0 0
"chr1_68582090" 0 0 0
"chr1_68605679" 0 0 0.416666666666667
"chr1_68616271" 0 0.2 0.142857142857143
"chr1_68685840" 0 0 0
"chr1_6879352" 0.142857142857143 0 0
"chr1_68875846" 0 0 0
"chr1_69074966" 0.142857142857143 0 0.142857142857143
"chr1_69080060" 0 0 0
"chr1_69112792" 0.4 0.4 0.0909090909090909
"chr1_69148257" 0 0 0.2
"chr1_69253024" 0 0 0
"chr1_69254257" 0 0.166666666666667 0.2
"chr1_69308007" 0.142857142857143 0.166666666666667 0
"chr1_6970802" 0.333333333333333 0.2 0.142857142857143
"chr1_6990040" 0 0 0
"chr1_70033695" 0.25 0.4 0.111111111111111
"chr1_70073300" 0 0 0
"chr1_70093353" 0.5 0 0
